highway,osmid,ref,x,y,geometry
traffic_signals,1497364685,,116.3034015,39.9811705,POINT (116.3034015 39.9811705)
traffic_signals,1497364688,,116.3076937,39.9812569,POINT (116.3076937 39.9812569)
traffic_signals,282228944,,116.3088368,40.0360923,POINT (116.3088368 40.0360923)
traffic_signals,1497364691,,116.3077954,39.9812548,POINT (116.3077954 39.9812548)
traffic_signals,1497364694,,116.3088534,39.9812835,POINT (116.3088534 39.9812835)
,1497364696,,116.310461,39.9813078,POINT (116.310461 39.9813078)
,1497364698,,116.3022478,39.9837136,POINT (116.3022478 39.9837136)
traffic_signals,1497364702,,116.3033804,39.9819316,POINT (116.3033804 39.9819316)
bus_stop,2430761184,,116.2007038,39.9174365,POINT (116.2007038 39.9174365)
,1497364706,,116.3048315,39.9819731,POINT (116.3048315 39.9819731)
,1497364708,,116.3049244,39.9819775,POINT (116.3049244 39.9819775)
,1497364710,,116.3076417,39.9820855,POINT (116.3076417 39.9820855)
,1497364712,,116.3077427,39.9820908,POINT (116.3077427 39.9820908)
,1497364714,,116.3087632,39.9821038,POINT (116.3087632 39.9821038)
,282228971,,116.3051897,40.0375584,POINT (116.3051897 40.0375584)
,1497364716,,116.3022312,39.9826586,POINT (116.3022312 39.9826586)
,1497364718,,116.3033397,39.982681,POINT (116.3033397 39.982681)
,1497364720,,116.3047717,39.9827122,POINT (116.3047717 39.9827122)
,2365110513,,116.2290372,39.9916758,POINT (116.2290372 39.9916758)
,1497364722,,116.3048681,39.9827169,POINT (116.3048681 39.9827169)
,1842559220,,116.3192728,39.9405617,POINT (116.3192728 39.9405617)
,282228984,,116.3037331,40.0400195,POINT (116.3037331 40.0400195)
,282228986,,116.3009779,40.0447613,POINT (116.3009779 40.0447613)
,529348862,,116.3114612,39.944643,POINT (116.3114612 39.944643)
,1497364734,,116.3103266,39.9829572,POINT (116.3103266 39.9829572)
,1497364741,,116.3046834,39.9837656,POINT (116.3046834 39.9837656)
,1842559241,,116.3218005,39.9412111,POINT (116.3218005 39.9412111)
,4805998859,,116.3113149,40.0180439,POINT (116.3113149 40.0180439)
,282229023,,116.3067936,40.0356363,POINT (116.3067936 40.0356363)
traffic_signals,245135649,,116.3045488,40.0349209,POINT (116.3045488 40.0349209)
traffic_signals,245135651,,116.3047212,40.0349658,POINT (116.3047212 40.0349658)
traffic_signals,245135654,,116.3046705,40.0350801,POINT (116.3046705 40.0350801)
traffic_signals,245135657,,116.3044981,40.0350353,POINT (116.3044981 40.0350353)
,2353051946,,116.2739725,40.0255537,POINT (116.2739725 40.0255537)
,2353051947,,116.2724613,40.0273742,POINT (116.2724613 40.0273742)
,2353051949,,116.2726809,40.0259421,POINT (116.2726809 40.0259421)
,2353051950,,116.2733411,40.0263143,POINT (116.2733411 40.0263143)
,2353051951,,116.2748345,40.0260313,POINT (116.2748345 40.0260313)
,4629985584,,116.3223194,39.9405289,POINT (116.3223194 39.9405289)
,2353051953,,116.2733266,40.0277265,POINT (116.2733266 40.0277265)
,2344073546,,116.2054562,39.9914634,POINT (116.2054562 39.9914634)
,2344073548,,116.205376,39.9922409,POINT (116.205376 39.9922409)
,2344073550,,116.2055128,39.9909884,POINT (116.2055128 39.9909884)
,2720479568,,116.3378966,39.949003,POINT (116.3378966 39.949003)
,1189099857,,116.317287,39.8959602,POINT (116.317287 39.8959602)
,6018578770,,116.3042484,39.9842346,POINT (116.3042484 39.9842346)
,6018578769,,116.3041995,39.9851006,POINT (116.3041995 39.9851006)
,2720479569,,116.3370369,39.9486473,POINT (116.3370369 39.9486473)
,2720479570,,116.3379521,39.9488191,POINT (116.3379521 39.9488191)
,2720479572,,116.3367818,39.9495145,POINT (116.3367818 39.9495145)
,2720479573,,116.3376945,39.9496567,POINT (116.3376945 39.9496567)
,2720479571,,116.3383076,39.9497561,POINT (116.3383076 39.9497561)
,2720479574,,116.3383717,39.9495639,POINT (116.3383717 39.9495639)
traffic_signals,32618840,,116.309828,39.990832,POINT (116.309828 39.990832)
,2720479576,,116.3393588,39.9492555,POINT (116.3393588 39.9492555)
traffic_signals,32618842,,116.326695,39.991455,POINT (116.326695 39.991455)
,2720479577,,116.3382813,39.9498566,POINT (116.3382813 39.9498566)
,2720479578,,116.3391558,39.9499862,POINT (116.3391558 39.9499862)
,72759646,,116.2995281,39.9062615,POINT (116.2995281 39.9062615)
,2720479580,,116.340141,39.9503348,POINT (116.340141 39.9503348)
,605813080,,116.2538082,40.0427392,POINT (116.2538082 40.0427392)
,3619076450,,116.2844223,40.0429927,POINT (116.2844223 40.0429927)
,918845786,,116.2767994,39.9816654,POINT (116.2767994 39.9816654)
,2115402076,,116.2263903,39.9156117,POINT (116.2263903 39.9156117)
,5621610846,,116.2207993,40.091673,POINT (116.2207993 40.091673)
,3300135364,,116.206801,39.976096,POINT (116.206801 39.976096)
,1923889511,,116.2845469,39.9674418,POINT (116.2845469 39.9674418)
,529365348,,116.3653191,39.9513585,POINT (116.3653191 39.9513585)
,3619076457,,116.2787656,40.0501726,POINT (116.2787656 40.0501726)
,282229092,,116.3069041,40.0354113,POINT (116.3069041 40.0354113)
,3300135365,,116.2068046,39.9757795,POINT (116.2068046 39.9757795)
,1189099884,,116.3150973,39.8972202,POINT (116.3150973 39.8972202)
,5621610858,,116.2206381,40.0917035,POINT (116.2206381 40.0917035)
,5621610859,,116.2224189,40.0807858,POINT (116.2224189 40.0807858)
,6000818545,,116.3560173,39.9480661,POINT (116.3560173 39.9480661)
,286243188,,116.2177465,39.9925743,POINT (116.2177465 39.9925743)
,6000818548,,116.3564503,39.9485811,POINT (116.3564503 39.9485811)
,605813112,,116.2427588,40.0465639,POINT (116.2427588 40.0465639)
,5621610874,,116.2310494,40.0848112,POINT (116.2310494 40.0848112)
,918845826,,116.2857401,39.9810554,POINT (116.2857401 39.9810554)
,32618883,,116.3674038,39.9858095,POINT (116.3674038 39.9858095)
,529348995,,116.3112018,39.9467936,POINT (116.3112018 39.9467936)
motorway_junction,32618885,49A,116.3660573,39.9859732,POINT (116.3660573 39.9859732)
,534313347,,116.2889507,39.8898639,POINT (116.2889507 39.8898639)
traffic_signals,605813123,,116.2525006,40.043071,POINT (116.2525006 40.043071)
motorway_junction,1765144966,41,116.3422763,39.9663621,POINT (116.3422763 39.9663621)
traffic_signals,918845830,,116.2865519,39.9804569,POINT (116.2865519 39.9804569)
,1765144967,,116.3696224,39.966887,POINT (116.3696224 39.966887)
,918845833,,116.2967011,39.9832718,POINT (116.2967011 39.9832718)
,1765144969,,116.3216279,39.9700382,POINT (116.3216279 39.9700382)
,1765144968,,116.3695192,39.9698848,POINT (116.3695192 39.9698848)
,5621610891,,116.2234193,40.0791801,POINT (116.2234193 40.0791801)
,918845842,,116.2995169,39.9827189,POINT (116.2995169 39.9827189)
,2285746580,,116.271455,40.0275656,POINT (116.271455 40.0275656)
,529365397,,116.3553907,39.95098,POINT (116.3553907 39.95098)
,5645138333,,116.1922558,39.9935629,POINT (116.1922558 39.9935629)
,5645138338,,116.1924961,39.9937389,POINT (116.1924961 39.9937389)
,5645138339,,116.1922079,39.9933139,POINT (116.1922079 39.9933139)
,5645138342,,116.1928626,39.9933057,POINT (116.1928626 39.9933057)
,4545083820,,116.3585206,39.9752109,POINT (116.3585206 39.9752109)
traffic_signals,1365113263,,116.3437821,39.9428685,POINT (116.3437821 39.9428685)
traffic_signals,1734326705,,116.3665143,40.0296047,POINT (116.3665143 40.0296047)
traffic_signals,1734326709,,116.3666902,40.0296375,POINT (116.3666902 40.0296375)
,1365113269,,116.3528464,39.9434463,POINT (116.3528464 39.9434463)
traffic_signals,1734326722,,116.3657749,40.0329053,POINT (116.3657749 40.0329053)
,528873934,,116.3594273,39.9666327,POINT (116.3594273 39.9666327)
traffic_signals,1734326740,,116.3650298,40.0355535,POINT (116.3650298 40.0355535)
,5192710616,,116.2000966,40.0673537,POINT (116.2000966 40.0673537)
traffic_signals,1734113760,,116.3069889,40.0278439,POINT (116.3069889 40.0278439)
traffic_signals,529365476,,116.3551539,39.9565525,POINT (116.3551539 39.9565525)
,2120546791,,116.2481581,40.0445459,POINT (116.2481581 40.0445459)
,2120546792,,116.2483828,40.04465,POINT (116.2483828 40.04465)
,2120546793,,116.2453368,40.0456881,POINT (116.2453368 40.0456881)
,4895455722,,116.3460016,39.9702075,POINT (116.3460016 39.9702075)
,2120546794,,116.2518965,40.0463115,POINT (116.2518965 40.0463115)
,2120546795,,116.2514814,40.0487324,POINT (116.2514814 40.0487324)
,4895455727,,116.3461005,39.968746,POINT (116.3461005 39.968746)
,4895455728,,116.3466373,39.9687514,POINT (116.3466373 39.9687514)
,2120546799,,116.246744,40.0488274,POINT (116.246744 40.0488274)
,2120546801,,116.2510561,40.0488375,POINT (116.2510561 40.0488375)
,2120546803,,116.2423214,40.0488391,POINT (116.2423214 40.0488391)
,4907039224,,116.354989,39.9612976,POINT (116.354989 39.9612976)
,4907039226,,116.3599497,39.9635749,POINT (116.3599497 39.9635749)
,534313468,,116.3013933,39.8925354,POINT (116.3013933 39.8925354)
traffic_signals,1734326783,,116.363919,40.0393559,POINT (116.363919 40.0393559)
,2120546816,,116.2463861,40.0512902,POINT (116.2463861 40.0512902)
,4137662979,,116.3140229,39.975859,POINT (116.3140229 39.975859)
,2120546819,,116.2551702,40.0518791,POINT (116.2551702 40.0518791)
,2120546821,,116.260325,40.0520884,POINT (116.260325 40.0520884)
,605223445,,116.1153748,40.0885158,POINT (116.1153748 40.0885158)
,605223446,,116.1270927,40.0888375,POINT (116.1270927 40.0888375)
,528890391,,116.3367206,40.0062816,POINT (116.3367206 40.0062816)
,605223447,,116.1153523,40.0894737,POINT (116.1153523 40.0894737)
,245135900,,116.3049283,40.0344971,POINT (116.3049283 40.0344971)
,1923840544,,116.3022181,39.9585518,POINT (116.3022181 39.9585518)
,1842559522,,116.3188002,39.9432666,POINT (116.3188002 39.9432666)
,245135914,,116.30474,40.0344604,POINT (116.30474 40.0344604)
traffic_signals,279722540,,116.2985606,40.0520571,POINT (116.2985606 40.0520571)
,2967557708,,116.232792,40.0733856,POINT (116.232792 40.0733856)
,529365555,,116.3520834,39.9508656,POINT (116.3520834 39.9508656)
,4747164216,,116.2633209,39.9399889,POINT (116.2633209 39.9399889)
,1816181305,,116.3415276,39.9566738,POINT (116.3415276 39.9566738)
traffic_signals,252852794,,116.3152486,39.9224378,POINT (116.3152486 39.9224378)
,5460949564,,116.2961565,39.9650567,POINT (116.2961565 39.9650567)
,3965237821,,116.2856243,39.9085437,POINT (116.2856243 39.9085437)
,3965237822,,116.2856363,39.9064696,POINT (116.2856363 39.9064696)
,2967557711,,116.2284431,40.074018,POINT (116.2284431 40.074018)
,294124096,,116.3088664,40.0302894,POINT (116.3088664 40.0302894)
,5494110789,,116.2791344,40.0485622,POINT (116.2791344 40.0485622)
,5494110791,,116.2776567,40.0483244,POINT (116.2776567 40.0483244)
,2967557713,,116.2361927,40.0742961,POINT (116.2361927 40.0742961)
,5494110792,,116.2740382,40.049298,POINT (116.2740382 40.049298)
,1816181325,,116.3430114,39.9567148,POINT (116.3430114 39.9567148)
,2967557714,,116.2361347,40.0744149,POINT (116.2361347 40.0744149)
,294124109,,116.3061039,40.0317797,POINT (116.3061039 40.0317797)
,294124114,,116.3056543,40.0323701,POINT (116.3056543 40.0323701)
,2967557716,,116.2253885,40.0751723,POINT (116.2253885 40.0751723)
,2967557717,,116.2253484,40.0752465,POINT (116.2253484 40.0752465)
,1359329890,,116.3703393,39.9868218,POINT (116.3703393 39.9868218)
,3072785007,,116.3260226,39.9828349,POINT (116.3260226 39.9828349)
,3072785008,,116.3259147,39.9821089,POINT (116.3259147 39.9821089)
,1352514161,,116.3448754,39.9661428,POINT (116.3448754 39.9661428)
,3239803506,,116.3376309,40.0507914,POINT (116.3376309 40.0507914)
,3239803508,,116.3416292,40.0464863,POINT (116.3416292 40.0464863)
,3017652858,,116.3003363,39.9562672,POINT (116.3003363 39.9562672)
,3017652859,,116.3027289,39.9563112,POINT (116.3027289 39.9563112)
,2967557724,,116.223479,40.0790459,POINT (116.223479 40.0790459)
traffic_signals,529365636,,116.3519675,39.9565594,POINT (116.3519675 39.9565594)
,1779088020,,116.3274854,39.9242107,POINT (116.3274854 39.9242107)
,1779088035,,116.3258628,39.9268332,POINT (116.3258628 39.9268332)
,3703978663,,116.277582,40.0455696,POINT (116.277582 40.0455696)
,1779088042,,116.3240191,39.930127,POINT (116.3240191 39.930127)
,1779088043,,116.3274755,39.9243665,POINT (116.3274755 39.9243665)
,1779088044,,116.3257741,39.9248093,POINT (116.3257741 39.9248093)
,1779088045,,116.3254049,39.9231509,POINT (116.3254049 39.9231509)
,1779088050,,116.3262328,39.9246874,POINT (116.3262328 39.9246874)
,1779088053,,116.325864,39.9289783,POINT (116.325864 39.9289783)
traffic_signals,1519696569,,116.2496576,40.0515119,POINT (116.2496576 40.0515119)
traffic_signals,1519696572,,116.2435821,40.0604002,POINT (116.2435821 40.0604002)
traffic_signals,1519696575,,116.2441998,40.0605423,POINT (116.2441998 40.0605423)
traffic_signals,1519696583,,116.1552313,40.0669401,POINT (116.1552313 40.0669401)
traffic_signals,1519696587,,116.1801611,40.0669436,POINT (116.1801611 40.0669436)
,1779088079,,116.3276203,39.9289717,POINT (116.3276203 39.9289717)
traffic_signals,528890575,,116.3370973,39.9994548,POINT (116.3370973 39.9994548)
,1779088081,,116.3263558,39.9257364,POINT (116.3263558 39.9257364)
,529496786,,116.3330047,39.9672557,POINT (116.3330047 39.9672557)
,1779088084,,116.3262328,39.9243953,POINT (116.3262328 39.9243953)
,306770090,,116.2955389,39.971647,POINT (116.2955389 39.971647)
,1779088090,,116.3261762,39.9254512,POINT (116.3261762 39.9254512)
traffic_signals,1519696602,,116.1803345,40.0669437,POINT (116.1803345 40.0669437)
traffic_signals,35863261,,116.3280315,39.9659957,POINT (116.3280315 39.9659957)
traffic_signals,1519696606,,116.180305,40.067119,POINT (116.180305 40.067119)
,1779088096,,116.3257603,39.9233812,POINT (116.3257603 39.9233812)
traffic_signals,1519696608,,116.180496,40.0671209,POINT (116.180496 40.0671209)
,1779088100,,116.3240226,39.9289416,POINT (116.3240226 39.9289416)
,5888260837,,116.3080305,39.9392688,POINT (116.3080305 39.9392688)
,5888260838,,116.3071208,39.9395066,POINT (116.3071208 39.9395066)
,5888260839,,116.3012718,39.9418545,POINT (116.3012718 39.9418545)
,1779088103,,116.3261765,39.925089,POINT (116.3261765 39.925089)
,5928860392,,116.3044655,39.997081,POINT (116.3044655 39.997081)
traffic_signals,1519696614,,116.2373736,40.0719766,POINT (116.2373736 40.0719766)
traffic_signals,1519696618,,116.2372624,40.0721785,POINT (116.2372624 40.0721785)
,534313701,,116.2931545,39.8883069,POINT (116.2931545 39.8883069)
,534313702,,116.2931378,39.8898801,POINT (116.2931378 39.8898801)
traffic_signals,1519696622,,116.2444619,40.0741302,POINT (116.2444619 40.0741302)
traffic_signals,1519696633,,116.2222255,40.0742469,POINT (116.2222255 40.0742469)
,1359330042,,116.3711035,39.9884832,POINT (116.3711035 39.9884832)
traffic_signals,1519696635,,116.2221969,40.074315,POINT (116.2221969 40.074315)
traffic_signals,1519696636,,116.2443768,40.0743001,POINT (116.2443768 40.0743001)
traffic_signals,1519696637,,116.2344505,40.0778354,POINT (116.2344505 40.0778354)
traffic_signals,1519696638,,116.234385,40.0779591,POINT (116.234385 40.0779591)
traffic_signals,1519696640,,116.2353272,40.0780611,POINT (116.2353272 40.0780611)
traffic_signals,1519696643,,116.235265,40.0781893,POINT (116.235265 40.0781893)
traffic_signals,1519696653,,116.2417199,40.0797862,POINT (116.2417199 40.0797862)
traffic_signals,1519696654,,116.241658,40.0799058,POINT (116.241658 40.0799058)
,1519696655,,116.2326371,40.0813849,POINT (116.2326371 40.0813849)
,754514704,,116.3236675,39.9254369,POINT (116.3236675 39.9254369)
,1519696659,,116.2335463,40.081626,POINT (116.2335463 40.081626)
,754514719,,116.3259657,39.9013226,POINT (116.3259657 39.9013226)
,5192710945,,116.1895554,40.0861708,POINT (116.1895554 40.0861708)
,5192710946,,116.1909101,40.0871248,POINT (116.1909101 40.0871248)
,5192710950,,116.1879325,40.0884945,POINT (116.1879325 40.0884945)
,2875767596,,116.2982229,39.9281833,POINT (116.2982229 39.9281833)
traffic_signals,245136179,,116.3088825,40.0360254,POINT (116.3088825 40.0360254)
traffic_signals,1359330100,,116.3463945,40.0064685,POINT (116.3463945 40.0064685)
,1359330102,,116.3513257,40.0067581,POINT (116.3513257 40.0067581)
,534313788,,116.28897,39.8854717,POINT (116.28897 39.8854717)
,1359330110,,116.3532763,40.0070778,POINT (116.3532763 40.0070778)
,4213390143,,116.3416965,39.9461387,POINT (116.3416965 39.9461387)
,3300047679,,116.2095064,39.9719667,POINT (116.2095064 39.9719667)
,3300047678,,116.2094189,39.9773717,POINT (116.2094189 39.9773717)
,4213390146,,116.3416514,39.9464287,POINT (116.3416514 39.9464287)
,3300047683,,116.2076368,39.9767506,POINT (116.2076368 39.9767506)
,3300047681,,116.2075423,39.9770675,POINT (116.2075423 39.9770675)
,3300047680,,116.2075228,39.9773687,POINT (116.2075228 39.9773687)
,534313791,,116.2890579,39.8854664,POINT (116.2890579 39.8854664)
,3300047687,,116.2077801,39.9719641,POINT (116.2077801 39.9719641)
,3300047688,,116.2094207,39.97726,POINT (116.2094207 39.97726)
,528874311,,116.3636835,39.9747613,POINT (116.3636835 39.9747613)
motorway_junction,320486224,34B,116.2061956,39.9226258,POINT (116.2061956 39.9226258)
,3300047700,,116.2094456,39.9757251,POINT (116.2094456 39.9757251)
,3300047701,,116.2094411,39.9760046,POINT (116.2094411 39.9760046)
,3300047702,,116.2125882,39.9759536,POINT (116.2125882 39.9759536)
,3300047703,,116.2094364,39.9762917,POINT (116.2094364 39.9762917)
,3300047704,,116.2126374,39.9762674,POINT (116.2126374 39.9762674)
,3300047705,,116.2094309,39.9766311,POINT (116.2094309 39.9766311)
,3300047706,,116.2126879,39.9765898,POINT (116.2126879 39.9765898)
,3300047707,,116.2094258,39.9769479,POINT (116.2094258 39.9769479)
,3300047708,,116.2127312,39.9768664,POINT (116.2127312 39.9768664)
,3300047709,,116.211108,39.9772306,POINT (116.211108 39.9772306)
,3300047710,,116.2111034,39.9769066,POINT (116.2111034 39.9769066)
,3300047711,,116.2118184,39.976883,POINT (116.2118184 39.976883)
,3300047712,,116.2118144,39.9766103,POINT (116.2118144 39.9766103)
,3300047713,,116.2110908,39.9762791,POINT (116.2110908 39.9762791)
,3300047714,,116.2110908,39.9759815,POINT (116.2110908 39.9759815)
,3300047715,,116.2110591,39.9769077,POINT (116.2110591 39.9769077)
,3300047716,,116.211059,39.9766105,POINT (116.211059 39.9766105)
,3300047717,,116.2100329,39.9757128,POINT (116.2100329 39.9757128)
,3300047718,,116.210039,39.9759949,POINT (116.210039 39.9759949)
,3300047719,,116.2108436,39.9759819,POINT (116.2108436 39.9759819)
,3300047720,,116.2108436,39.9756812,POINT (116.2108436 39.9756812)
,3300047721,,116.2112786,39.9756806,POINT (116.2112786 39.9756806)
,3300047722,,116.2112747,39.9759749,POINT (116.2112747 39.9759749)
,3300047723,,116.2102811,39.9766204,POINT (116.2102811 39.9766204)
,3300047724,,116.2102819,39.9769268,POINT (116.2102819 39.9769268)
,2355641200,,116.3179839,40.0240661,POINT (116.3179839 40.0240661)
,5689965431,,116.2929425,39.9192115,POINT (116.2929425 39.9192115)
,5689965432,,116.2960017,39.9181834,POINT (116.2960017 39.9181834)
,5104335738,,116.3239065,39.9329486,POINT (116.3239065 39.9329486)
,5689965435,,116.291447,39.9195762,POINT (116.291447 39.9195762)
,5104335741,,116.3239675,39.931101,POINT (116.3239675 39.931101)
traffic_signals,245136257,,116.3033811,40.0369735,POINT (116.3033811 40.0369735)
,5192711043,,116.1610607,40.0985314,POINT (116.1610607 40.0985314)
,5192711049,,116.1609467,40.0986997,POINT (116.1609467 40.0986997)
,1651194764,,116.2947746,39.8958046,POINT (116.2947746 39.8958046)
,294124430,,116.3076692,40.0293129,POINT (116.3076692 40.0293129)
,1651194768,,116.2935696,39.8959563,POINT (116.2935696 39.8959563)
,1651194772,,116.2953461,39.8959714,POINT (116.2953461 39.8959714)
,1816066965,,116.3470154,39.9852662,POINT (116.3470154 39.9852662)
,1816066966,,116.3476867,39.9852932,POINT (116.3476867 39.9852932)
,754514840,,116.3211576,39.9105766,POINT (116.3211576 39.9105766)
,1816066968,,116.3469819,39.985711,POINT (116.3469819 39.985711)
,1816066971,,116.3476537,39.9857348,POINT (116.3476537 39.9857348)
,292584360,,116.3447813,40.022415,POINT (116.3447813 40.022415)
,5391711153,,116.0934495,40.0913272,POINT (116.0934495 40.0913272)
,1808612279,,116.2550227,39.9328372,POINT (116.2550227 39.9328372)
,1808612280,,116.2503146,39.9397492,POINT (116.2503146 39.9397492)
,5689965496,,116.2930806,39.9224988,POINT (116.2930806 39.9224988)
,1808612282,,116.2408123,39.9353381,POINT (116.2408123 39.9353381)
,3939793851,,116.3295685,39.9844621,POINT (116.3295685 39.9844621)
,1808612284,,116.2504522,39.9382091,POINT (116.2504522 39.9382091)
,1808612286,,116.2480382,39.9387314,POINT (116.2480382 39.9387314)
,1808612289,,116.2479326,39.9362465,POINT (116.2479326 39.9362465)
,5689965505,,116.2914208,39.9207548,POINT (116.2914208 39.9207548)
,1716566980,,116.0757402,40.093247,POINT (116.0757402 40.093247)
,1808612294,,116.2479827,39.9374632,POINT (116.2479827 39.9374632)
,5689965510,,116.292092,39.9225183,POINT (116.292092 39.9225183)
,5391711176,,116.0940208,40.0910436,POINT (116.0940208 40.0910436)
,1808612297,,116.2406895,39.9328473,POINT (116.2406895 39.9328473)
traffic_signals,253721545,,116.2836054,39.9976118,POINT (116.2836054 39.9976118)
,5689965514,,116.2918389,39.922525,POINT (116.2918389 39.922525)
,5689965518,,116.2914107,39.921166,POINT (116.2914107 39.921166)
,1808612307,,116.2405898,39.9398728,POINT (116.2405898 39.9398728)
,1808612308,,116.2471163,39.9325659,POINT (116.2471163 39.9325659)
,1808612309,,116.2530057,39.9373865,POINT (116.2530057 39.9373865)
,1808612310,,116.2455382,39.9375155,POINT (116.2455382 39.9375155)
,5391711189,,116.0993338,40.0903247,POINT (116.0993338 40.0903247)
,1808612312,,116.2503629,39.9369605,POINT (116.2503629 39.9369605)
,1808612313,,116.2503932,39.9374399,POINT (116.2503932 39.9374399)
,5391711201,,116.1011187,40.0888283,POINT (116.1011187 40.0888283)
,5391711203,,116.1011415,40.0891259,POINT (116.1011415 40.0891259)
,5391711208,,116.1010428,40.0892357,POINT (116.1010428 40.0892357)
,1716567018,,116.0845573,40.0939318,POINT (116.0845573 40.0939318)
,2355641323,,116.3188836,40.021685,POINT (116.3188836 40.021685)
,3074194410,,116.3271787,39.982098,POINT (116.3271787 39.982098)
,1735425008,,116.3370442,40.0004642,POINT (116.3370442 40.0004642)
,2355641329,,116.3260132,40.0204032,POINT (116.3260132 40.0204032)
,5192711154,,116.2073337,40.0996785,POINT (116.2073337 40.0996785)
,2355641331,,116.3281996,40.0213651,POINT (116.3281996 40.0213651)
,245136373,,116.2995024,40.0440766,POINT (116.2995024 40.0440766)
,2611952634,,116.3657774,39.9972379,POINT (116.3657774 39.9972379)
,2611952635,,116.3663129,39.9967753,POINT (116.3663129 39.9967753)
,1816099848,,116.3417183,39.9573702,POINT (116.3417183 39.9573702)
,5192711176,,116.1833898,40.0999182,POINT (116.1833898 40.0999182)
,4611128341,,116.3022197,39.9819242,POINT (116.3022197 39.9819242)
,4897291292,,116.3413049,39.9681959,POINT (116.3413049 39.9681959)
,606927901,,116.1447467,40.0974485,POINT (116.1447467 40.0974485)
,4897291294,,116.3422445,39.9673191,POINT (116.3422445 39.9673191)
,1816099871,,116.3341202,39.9660669,POINT (116.3341202 39.9660669)
,294124586,,116.3074585,40.0296104,POINT (116.3074585 40.0296104)
traffic_signals,292584508,,116.3462352,40.0064489,POINT (116.3462352 40.0064489)
,754515013,,116.3154934,39.9189133,POINT (116.3154934 39.9189133)
,245136456,,116.2992327,40.0439825,POINT (116.2992327 40.0439825)
,288193610,,116.2956889,39.9838517,POINT (116.2956889 39.9838517)
,4872010828,,116.2672956,40.0619335,POINT (116.2672956 40.0619335)
,4872010829,,116.2679934,40.0601528,POINT (116.2679934 40.0601528)
,1725135950,,116.2467771,39.9141576,POINT (116.2467771 39.9141576)
,294124626,,116.3074808,40.0312992,POINT (116.3074808 40.0312992)
,1695480915,,116.2898396,39.8959421,POINT (116.2898396 39.8959421)
,5192711253,,116.1744972,40.1045774,POINT (116.1744972 40.1045774)
,529497179,,116.3341692,39.9673219,POINT (116.3341692 39.9673219)
traffic_signals,292584556,,116.3461876,40.0063306,POINT (116.3461876 40.0063306)
,2284960879,,116.2236784,40.1191855,POINT (116.2236784 40.1191855)
,294124661,,116.3082675,40.0314538,POINT (116.3082675 40.0314538)
,1573977216,,116.322596,39.8959836,POINT (116.322596 39.8959836)
traffic_signals,1573977217,,116.3199353,39.931003,POINT (116.3199353 39.931003)
,2284960901,,116.2061575,40.1213914,POINT (116.2061575 40.1213914)
,1779072133,,116.2403243,39.9497206,POINT (116.2403243 39.9497206)
traffic_signals,1573977222,,116.3199335,39.9310997,POINT (116.3199335 39.9310997)
,2284960904,,116.2060658,40.1214031,POINT (116.2060658 40.1214031)
,3300195461,,116.2100083,39.9793225,POINT (116.2100083 39.9793225)
,5192711305,,116.1946112,40.1237946,POINT (116.1946112 40.1237946)
,1779072138,,116.2403268,39.9463689,POINT (116.2403268 39.9463689)
,4331011210,,116.3476868,39.9522569,POINT (116.3476868 39.9522569)
traffic_signals,1573977228,,116.3198732,39.9335143,POINT (116.3198732 39.9335143)
,4331011211,,116.3472747,39.9520755,POINT (116.3472747 39.9520755)
,1716567183,,116.1029178,40.0985085,POINT (116.1029178 40.0985085)
,4331011213,,116.3458348,39.952506,POINT (116.3458348 39.952506)
,3300195470,,116.2084607,39.9778979,POINT (116.2084607 39.9778979)
,3300195469,,116.2109863,39.9793186,POINT (116.2109863 39.9793186)
,5192711306,,116.1944694,40.1238174,POINT (116.1944694 40.1238174)
,5192711316,,116.1959511,40.1258344,POINT (116.1959511 40.1258344)
,5192711322,,116.1949124,40.126108,POINT (116.1949124 40.126108)
,5192711324,,116.1949181,40.126187,POINT (116.1949181 40.126187)
,3300195485,,116.2115762,39.9794719,POINT (116.2115762 39.9794719)
,3300195486,,116.2084379,39.9802737,POINT (116.2084379 39.9802737)
,528891039,,116.3271004,39.9861157,POINT (116.3271004 39.9861157)
,3300195488,,116.2077092,39.9795836,POINT (116.2077092 39.9795836)
,1923857569,,116.3024684,39.9605021,POINT (116.3024684 39.9605021)
,1923857570,,116.3021998,39.9608143,POINT (116.3021998 39.9608143)
traffic_signals,1923857571,,116.302182,39.9608457,POINT (116.302182 39.9608457)
traffic_signals,1923857572,,116.3021164,39.9610546,POINT (116.3021164 39.9610546)
traffic_signals,1923857573,,116.3021049,39.9611099,POINT (116.3021049 39.9611099)
,2284960932,,116.203598,40.1286712,POINT (116.203598 40.1286712)
,1923857575,,116.3020054,39.9615865,POINT (116.3020054 39.9615865)
,1573977249,,116.3198437,39.9355797,POINT (116.3198437 39.9355797)
,1573977254,,116.3196982,39.9359969,POINT (116.3196982 39.9359969)
,1923857578,,116.3017508,39.9616562,POINT (116.3017508 39.9616562)
,1716567211,,116.102298,40.1005877,POINT (116.102298 40.1005877)
,5192711334,,116.194925,40.1277675,POINT (116.194925 40.1277675)
,3300195496,,116.2097446,39.9796798,POINT (116.2097446 39.9796798)
,3300195497,,116.210098,39.9796794,POINT (116.210098 39.9796794)
,2284960943,,116.2195489,40.1298343,POINT (116.2195489 40.1298343)
