access,bridge,geometry,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,u,v,width
,,"LINESTRING (116.2094456 39.9757251, 116.2094411 39.9760046)",residential,,0,,31.081,,,False,323214282,,,,3300047700,3300047701,
,,"LINESTRING (116.2094456 39.9757251, 116.2094472 39.9756257, 116.2094486 39.9755401, 116.2094654 39.9739952)",residential,,0,,192.364,,,False,323214282,,,,3300047700,3300066365,
,,"LINESTRING (116.2094456 39.9757251, 116.2100121 39.9757152, 116.2100329 39.9757128)",residential,,0,,50.076,,,False,323214284,,,,3300047700,3300047717,
,,"LINESTRING (116.2094411 39.9760046, 116.2094456 39.9757251)",residential,,0,,31.081,,,False,323214282,,,,3300047701,3300047700,
,,"LINESTRING (116.2094411 39.9760046, 116.2094364 39.9762917)",residential,,0,,31.927,,,False,323214282,,,,3300047701,3300047703,
,,"LINESTRING (116.2094411 39.9760046, 116.210039 39.9759949)",residential,,0,,50.959,,,False,323214285,,,,3300047701,3300047718,
,,"LINESTRING (116.2125882 39.9759536, 116.2126374 39.9762674)",residential,,0,,35.144,,,False,323214284,,,,3300047702,3300047704,
,,"LINESTRING (116.2125882 39.9759536, 116.2112747 39.9759749)",residential,,0,,111.949,,,False,323214285,,,,3300047702,3300047722,
,,"LINESTRING (116.2125882 39.9759536, 116.2125458 39.9756828, 116.212497 39.9756453, 116.2120931 39.9756503, 116.2119303 39.9756828, 116.2112786 39.9756806)",residential,,0,,140.505,,,False,323214284,,,,3300047702,3300047721,
,,"LINESTRING (116.2094364 39.9762917, 116.2094411 39.9760046)",residential,,0,,31.927,,,False,323214282,,,,3300047703,3300047701,
,,"LINESTRING (116.2094364 39.9762917, 116.2094342 39.9764302)",residential,,0,,15.402,,,False,323214282,,,,3300047703,3300135367,
,,"LINESTRING (116.2094364 39.9762917, 116.2110908 39.9762791)",residential,,0,,140.978,,,False,323214286,,,,3300047703,3300047713,
,,"LINESTRING (116.2126374 39.9762674, 116.2125882 39.9759536)",residential,,0,,35.144,,,False,323214284,,,,3300047704,3300047702,
,,"LINESTRING (116.2126374 39.9762674, 116.2126879 39.9765898)",residential,,0,,36.107,,,False,323214284,,,,3300047704,3300047706,
,,"LINESTRING (116.2126374 39.9762674, 116.2110908 39.9762791)",residential,,0,,131.792,,,False,323214286,,,,3300047704,3300047713,
,,"LINESTRING (116.2126374 39.9762674, 116.2128964 39.9762666)",residential,,0,,22.07,,,False,323216942,,,,3300047704,3300073168,
,,"LINESTRING (116.2094309 39.9766311, 116.2094342 39.9764302)",residential,,0,,22.341,,,False,323214282,,,,3300047705,3300135367,
,,"LINESTRING (116.2094309 39.9766311, 116.209429 39.9767493)",residential,,0,,13.144,,,False,323214282,,,,3300047705,3300135368,
,,"LINESTRING (116.2094309 39.9766311, 116.2102811 39.9766204)",residential,,0,,72.455,,,False,323214287,,,,3300047705,3300047723,
,,"LINESTRING (116.2126879 39.9765898, 116.2126374 39.9762674)",residential,,0,,36.107,,,False,323214284,,,,3300047706,3300047704,
,,"LINESTRING (116.2126879 39.9765898, 116.2127312 39.9768664)",residential,,0,,30.977,,,False,323214284,,,,3300047706,3300047708,
,,"LINESTRING (116.2126879 39.9765898, 116.2118144 39.9766103)",residential,,0,,74.465,,,False,323214287,,,,3300047706,3300047712,
,,"LINESTRING (116.2094258 39.9769479, 116.209429 39.9767493)",residential,,0,,22.085,,,False,323214282,,,,3300047707,3300135368,
,,"LINESTRING (116.2094258 39.9769479, 116.2094237 39.9770753)",residential,,0,,14.167,,,False,323214282,,,,3300047707,3300135049,
,,"LINESTRING (116.2094258 39.9769479, 116.2102819 39.9769268)",residential,,0,,72.985,,,False,323214288,,,,3300047707,3300047724,
,,"LINESTRING (116.2127312 39.9768664, 116.2126879 39.9765898)",residential,,0,,30.977,,,False,323214284,,,,3300047708,3300047706,
,,"LINESTRING (116.2127312 39.9768664, 116.2118184 39.976883)",residential,,0,,77.801,,,False,323214288,,,,3300047708,3300047711,
,,"LINESTRING (116.2127312 39.9768664, 116.212751 39.976993, 116.2127445 39.9770903, 116.2126793 39.9771527, 116.2125719 39.9772051, 116.211108 39.9772306)",residential,,0,,169.51800000000003,,,False,323214284,,,,3300047708,3300047709,
,,"LINESTRING (116.211108 39.9772306, 116.2094207 39.97726)",residential,,0,,143.81,,,False,323214284,,,,3300047709,3300047688,
,,"LINESTRING (116.211108 39.9772306, 116.2111034 39.9769066)",residential,,0,,36.029,,,False,323214289,,,,3300047709,3300047710,
,,"LINESTRING (116.211108 39.9772306, 116.2125719 39.9772051, 116.2126793 39.9771527, 116.2127445 39.9770903, 116.212751 39.976993, 116.2127312 39.9768664)",residential,,0,,169.518,,,False,323214284,,,,3300047709,3300047708,
,,"LINESTRING (116.2111034 39.9769066, 116.2118184 39.976883)",residential,,0,,60.981,,,False,323214288,,,,3300047710,3300047711,
,,"LINESTRING (116.2111034 39.9769066, 116.2110591 39.9769077)",residential,,0,,3.777,,,False,323214288,,,,3300047710,3300047715,
,,"LINESTRING (116.2111034 39.9769066, 116.211108 39.9772306)",residential,,0,,36.029,,,False,323214289,,,,3300047710,3300047709,
,,"LINESTRING (116.2118184 39.976883, 116.2127312 39.9768664)",residential,,0,,77.801,,,False,323214288,,,,3300047711,3300047708,
,,"LINESTRING (116.2118184 39.976883, 116.2111034 39.9769066)",residential,,0,,60.981,,,False,323214288,,,,3300047711,3300047710,
,,"LINESTRING (116.2118184 39.976883, 116.2118144 39.9766103)",residential,,0,,30.325,,,False,323214290,,,,3300047711,3300047712,
,,"LINESTRING (116.2118144 39.9766103, 116.2126879 39.9765898)",residential,,0,,74.465,,,False,323214287,,,,3300047712,3300047706,
,,"LINESTRING (116.2118144 39.9766103, 116.2118184 39.976883)",residential,,0,,30.325,,,False,323214290,,,,3300047712,3300047711,
,,"LINESTRING (116.2118144 39.9766103, 116.2110977 39.97661, 116.211059 39.9766105)",residential,,0,,64.368,,,False,323214287,,,,3300047712,3300047716,
,,"LINESTRING (116.2110908 39.9762791, 116.2126374 39.9762674)",residential,,0,,131.792,,,False,323214286,,,,3300047713,3300047704,
,,"LINESTRING (116.2110908 39.9762791, 116.2094364 39.9762917)",residential,,0,,140.978,,,False,323214286,,,,3300047713,3300047703,
,,"LINESTRING (116.2110908 39.9762791, 116.2110908 39.9759815)",residential,,0,,33.092,,,False,323214291,,,,3300047713,3300047714,
,,"LINESTRING (116.2110908 39.9759815, 116.2112747 39.9759749)",residential,,0,,15.687,,,False,323214285,,,,3300047714,3300047722,
,,"LINESTRING (116.2110908 39.9759815, 116.2108436 39.9759819)",residential,,0,,21.064,,,False,323214285,,,,3300047714,3300047719,
,,"LINESTRING (116.2110908 39.9759815, 116.2110908 39.9762791)",residential,,0,,33.092,,,False,323214291,,,,3300047714,3300047713,
,,"LINESTRING (116.2110591 39.9769077, 116.2111034 39.9769066)",residential,,0,,3.777,,,False,323214288,,,,3300047715,3300047710,
,,"LINESTRING (116.2110591 39.9769077, 116.2102819 39.9769268)",residential,,0,,66.259,,,False,323214288,,,,3300047715,3300047724,
,,"LINESTRING (116.2110591 39.9769077, 116.211059 39.9766105)",residential,,0,,33.047,,,False,323214292,,,,3300047715,3300047716,
,,"LINESTRING (116.211059 39.9766105, 116.2102811 39.9766204)",residential,,0,,66.294,,,False,323214287,,,,3300047716,3300047723,
,,"LINESTRING (116.211059 39.9766105, 116.2110591 39.9769077)",residential,,0,,33.047,,,False,323214292,,,,3300047716,3300047715,
,,"LINESTRING (116.211059 39.9766105, 116.2110977 39.97661, 116.2118144 39.9766103)",residential,,0,,64.368,,,False,323214287,,,,3300047716,3300047712,
,,"LINESTRING (116.2100329 39.9757128, 116.210039 39.9759949)",residential,,0,,31.372,,,False,323214293,,,,3300047717,3300047718,
,,"LINESTRING (116.2100329 39.9757128, 116.2100121 39.9757152, 116.2094456 39.9757251)",residential,,0,,50.076,,,False,323214284,,,,3300047717,3300047700,
,,"LINESTRING (116.2100329 39.9757128, 116.2102922 39.9756828, 116.2108436 39.9756812)",residential,,0,,69.332,,,False,323214284,,,,3300047717,3300047720,
,,"LINESTRING (116.210039 39.9759949, 116.2108436 39.9759819)",residential,,0,,68.575,,,False,323214285,,,,3300047718,3300047719,
,,"LINESTRING (116.210039 39.9759949, 116.2094411 39.9760046)",residential,,0,,50.959,,,False,323214285,,,,3300047718,3300047701,
,,"LINESTRING (116.210039 39.9759949, 116.2100329 39.9757128)",residential,,0,,31.372,,,False,323214293,,,,3300047718,3300047717,
,,"LINESTRING (116.2108436 39.9759819, 116.2110908 39.9759815)",residential,,0,,21.064,,,False,323214285,,,,3300047719,3300047714,
,,"LINESTRING (116.2108436 39.9759819, 116.210039 39.9759949)",residential,,0,,68.575,,,False,323214285,,,,3300047719,3300047718,
,,"LINESTRING (116.2108436 39.9759819, 116.2108436 39.9756812)",residential,,0,,33.436,,,False,323214294,,,,3300047719,3300047720,
,,"LINESTRING (116.2108436 39.9756812, 116.2108436 39.9759819)",residential,,0,,33.436,,,False,323214294,,,,3300047720,3300047719,
,,"LINESTRING (116.2108436 39.9756812, 116.2102922 39.9756828, 116.2100329 39.9757128)",residential,,0,,69.332,,,False,323214284,,,,3300047720,3300047717,
,,"LINESTRING (116.2108436 39.9756812, 116.211178 39.9756803, 116.2112786 39.9756806)",residential,,0,,37.067,,,False,323214284,,,,3300047720,3300047721,
,,"LINESTRING (116.2112786 39.9756806, 116.2112747 39.9759749)",residential,,0,,32.726,,,False,323214295,,,,3300047721,3300047722,
,,"LINESTRING (116.2112786 39.9756806, 116.211178 39.9756803, 116.2108436 39.9756812)",residential,,0,,37.067,,,False,323214284,,,,3300047721,3300047720,
,,"LINESTRING (116.2112786 39.9756806, 116.2119303 39.9756828, 116.2120931 39.9756503, 116.212497 39.9756453, 116.2125458 39.9756828, 116.2125882 39.9759536)",residential,,0,,140.50499999999997,,,False,323214284,,,,3300047721,3300047702,
,,"LINESTRING (116.2112747 39.9759749, 116.2125882 39.9759536)",residential,,0,,111.949,,,False,323214285,,,,3300047722,3300047702,
,,"LINESTRING (116.2112747 39.9759749, 116.2110908 39.9759815)",residential,,0,,15.687,,,False,323214285,,,,3300047722,3300047714,
,,"LINESTRING (116.2112747 39.9759749, 116.2112786 39.9756806)",residential,,0,,32.726,,,False,323214295,,,,3300047722,3300047721,
,,"LINESTRING (116.2102811 39.9766204, 116.211059 39.9766105)",residential,,0,,66.294,,,False,323214287,,,,3300047723,3300047716,
,,"LINESTRING (116.2102811 39.9766204, 116.2094309 39.9766311)",residential,,0,,72.455,,,False,323214287,,,,3300047723,3300047705,
,,"LINESTRING (116.2102811 39.9766204, 116.2102819 39.9769268)",residential,,0,,34.07,,,False,323214296,,,,3300047723,3300047724,
,,"LINESTRING (116.2102819 39.9769268, 116.2110591 39.9769077)",residential,,0,,66.259,,,False,323214288,,,,3300047724,3300047715,
,,"LINESTRING (116.2102819 39.9769268, 116.2094258 39.9769479)",residential,,0,,72.985,,,False,323214288,,,,3300047724,3300047707,
,,"LINESTRING (116.2102819 39.9769268, 116.2102811 39.9766204)",residential,,0,,34.07,,,False,323214296,,,,3300047724,3300047723,
,yes,"LINESTRING (116.3179839 40.0240661, 116.3180606 40.0236337, 116.3184269 40.0226287, 116.3186104 40.0221254, 116.3188836 40.021685)",motorway_link,,0,,276.86400000000003,,,True,"[226830417, 313488868]",,,,2355641200,2355641323,
,yes,"LINESTRING (116.3179839 40.0240661, 116.3187692 40.0226898, 116.3203099 40.0201435, 116.3207609 40.0194125, 116.3212907 40.0185722, 116.3217088 40.0179123, 116.322269 40.0169946, 116.3228157 40.0162305, 116.3233007 40.0156018, 116.3236987 40.0151036, 116.3244967 40.0142668, 116.3254657 40.0133713)",motorway,,0,,1354.501,,京新高速,True,"[241919797, 241919798, 241919799, 241921787, 241919804]",G7,,,2355641200,3194818929,
,,"LINESTRING (116.2929425 39.9192115, 116.2960017 39.9181834)",residential,,0,,284.841,,,False,597671118,,,,5689965431,5689965432,
,,"LINESTRING (116.2929425 39.9192115, 116.291686 39.9196337, 116.2915251 39.9196419, 116.291447 39.9195762)",residential,,0,,140.626,,,False,597671118,,,,5689965431,5689965435,
,,"LINESTRING (116.2929425 39.9192115, 116.2930298 39.9193663, 116.2930629 39.9214079, 116.2930775 39.9223058, 116.2930806 39.9224988)",residential,,0,,367.09899999999993,,,False,597671170,,,,5689965431,5689965496,
,,"LINESTRING (116.2960017 39.9181834, 116.2929425 39.9192115)",residential,,0,,284.841,,,False,597671118,,,,5689965432,5689965431,
,,"LINESTRING (116.3239065 39.9329486, 116.3239186 39.9320034, 116.3239577 39.9318684, 116.3239675 39.931101)",residential,,0,1,205.819,,,True,524527660,,,,5104335738,5104335741,
,,"LINESTRING (116.291447 39.9195762, 116.2915412 39.9198496, 116.2915655 39.9202575, 116.291427 39.9205004)",tertiary,,0,,106.327,,万寿路,True,169711600,,,,5689965435,1808755247,
,,"LINESTRING (116.291447 39.9195762, 116.2915251 39.9196419, 116.291686 39.9196337, 116.2929425 39.9192115)",residential,,0,,140.626,,,False,597671118,,,,5689965435,5689965431,
,,"LINESTRING (116.3239675 39.931101, 116.3234439 39.9311008, 116.3232349 39.9311007, 116.3222022 39.9311004, 116.3199335 39.9310997)",primary,,0,,343.964,,车公庄西路,True,141533825,,,,5104335741,1573977222,
,,"LINESTRING (116.3033811 40.0369735, 116.3042277 40.0355281)",secondary,,0,,176.143,,信息路,True,22800022,,,,245136257,1853013964,
,,"LINESTRING (116.3033811 40.0369735, 116.3016653 40.0365443)",secondary,,0,,153.672,,上地四街,False,26388408,,,,245136257,245136934,
,,"LINESTRING (116.3033811 40.0369735, 116.3035826 40.0370322)",secondary,,0,,18.354,,上地四街,False,26388408,,,,245136257,245136226,
,,"LINESTRING (116.1610607 40.0985314, 116.1649285 40.1003715)",tertiary,,0,,387.419,,翠湖北路,True,47571939,,,,5192711043,1849535480,
,,"LINESTRING (116.1610607 40.0985314, 116.1609467 40.0986997)",tertiary_link,,0,,21.077,,,False,535874631,,,,5192711043,5192711049,
,,"LINESTRING (116.1609467 40.0986997, 116.1610607 40.0985314)",tertiary_link,,0,,21.077,,,False,535874631,,,,5192711049,5192711043,
,yes,"LINESTRING (116.1609467 40.0986997, 116.1581863 40.0973858, 116.1577848 40.0972139, 116.1574509 40.0971002, 116.1570836 40.0969836, 116.1566614 40.0968804, 116.1562892 40.096804, 116.1558071 40.0967314, 116.1553674 40.0966893, 116.1544006 40.0966626, 116.1531359 40.0966324, 116.1525029 40.0966156)",tertiary,,0,,774.346,,翠湖北路,True,"[47571940, 47571941, 47571942]",,,,5192711049,606915857,
,,"LINESTRING (116.2947746 39.8958046, 116.2939976 39.8958029)",trunk,,0,3,66.286,,莲花池西路,True,241240046,,,,1651194764,1695490698,
,,"LINESTRING (116.3076692 40.0293129, 116.3075687 40.029289)",residential,,0,,8.96,,,False,25847372,,,,294124430,281924440,
,,"LINESTRING (116.3076692 40.0293129, 116.3075643 40.0296353)",residential,,0,,36.945,,,False,26812258,,,,294124430,282238669,
,,"LINESTRING (116.3076692 40.0293129, 116.3087138 40.0295508, 116.3089908 40.0296314, 116.3092771 40.0299067, 116.309341 40.0301036, 116.3093093 40.0303921)",residential,,0,,211.90699999999998,,,False,25847372,,,,294124430,281924817,
,,"LINESTRING (116.2935696 39.8959563, 116.2930519 39.8959233, 116.2899637 39.8959414, 116.2898396 39.8959421)",tertiary,,0,,318.366,,莲花池西路,True,241240044,,,,1651194768,1695480915,
,,"LINESTRING (116.2953461 39.8959714, 116.2947746 39.8958046)",trunk,,0,,52.163,,,True,152292661,,,,1651194772,1651194764,
,,"LINESTRING (116.2953461 39.8959714, 116.2935696 39.8959563)",tertiary,,0,,151.563,,莲花池西路,True,241240044,,,,1651194772,1651194768,
,yes,"LINESTRING (116.3470154 39.9852662, 116.347244 39.9852754)",tertiary,,0,,19.503,,北四环中路,True,120426546,,,,1816066965,292592583,
,yes,"LINESTRING (116.3470154 39.9852662, 116.3469819 39.985711)",tertiary_link,,0,,49.542,,,True,170473550,,,,1816066965,1816066968,
,yes,"LINESTRING (116.3476867 39.9852932, 116.3499394 39.9853598, 116.3504939 39.9853809)",tertiary,,0,,239.37099999999998,,北四环中路,True,"[121399210, 191050698]",,,,1816066966,35864448,
,,"LINESTRING (116.3211576 39.9105766, 116.3220004 39.9105762)",residential,,0,,71.884,,,False,60500693,,,,754514840,754516033,
,,"LINESTRING (116.3211576 39.9105766, 116.3202002 39.9106404)",residential,,0,,81.966,,,False,60500738,,,,754514840,754516980,
,,"LINESTRING (116.3211576 39.9105766, 116.3211904 39.9115436)",residential,,0,,107.562,,,False,60500738,,,,754514840,754515786,
,yes,"LINESTRING (116.3469819 39.985711, 116.3451442 39.9856362, 116.3444762 39.9856109, 116.3442196 39.9856054)",tertiary,,0,,235.642,,北四环中路,True,"[170858298, 120426543]",,,,1816066968,1350327458,
,yes,"LINESTRING (116.3476537 39.9857348, 116.3474406 39.9857256)",tertiary,,0,,18.185,,北四环中路,True,120426545,,,,1816066971,292592153,
,yes,"LINESTRING (116.3476537 39.9857348, 116.3476867 39.9852932)",tertiary_link,,0,,49.184,,,True,170473549,,,,1816066971,1816066966,
,,"LINESTRING (116.3447813 40.022415, 116.3446485 40.0221602, 116.3446439 40.0219552, 116.3446828 40.0217257, 116.3447263 40.0215576, 116.3447972 40.0213876, 116.3449069 40.0212816)",primary,,0,,132.976,,学清路,True,26679350,,,,292584360,1734208463,
,,"LINESTRING (116.3447813 40.022415, 116.3447533 40.0221603, 116.3447546 40.0219465, 116.3447702 40.0217206, 116.344837 40.0215205, 116.3449526 40.0213324, 116.3451748 40.0211979, 116.3458996 40.0209082)",primary,,0,,217.17000000000002,,G6辅路,True,177353848,S216,,,292584360,292591437,
,,"LINESTRING (116.0934495 40.0913272, 116.0934874 40.0913681, 116.0935501 40.0913946, 116.0936454 40.0914144, 116.0939057 40.0914471)",unclassified,,0,,42.507,,,False,523276356,,,,5391711153,5094671924,
,,"LINESTRING (116.0934495 40.0913272, 116.0934417 40.091286, 116.093449 40.0912447, 116.0934963 40.0912157, 116.0935929 40.091178, 116.0938357 40.0911077)",unclassified,,0,,45.727999999999994,,,False,"[523276356, 523276295]",,,,5391711153,5094671923,
,,"LINESTRING (116.0934495 40.0913272, 116.093394 40.0912165, 116.0933804 40.0911799, 116.0933804 40.0911451, 116.0933932 40.0911109, 116.0934187 40.0910835, 116.0934386 40.0910688, 116.0934633 40.0910621, 116.0934976 40.0910627, 116.0935399 40.0910694, 116.093575 40.0910701, 116.0936133 40.0910615, 116.0936412 40.0910371, 116.0936523 40.0910097, 116.0936659 40.0909834, 116.0936906 40.0909633, 116.0937225 40.0909529, 116.0937576 40.0909511, 116.0938023 40.0909584, 116.0938541 40.0909743, 116.0940208 40.0910436)",road,,0,,90.265,,,False,558980713,,,,5391711153,5391711176,
,,"LINESTRING (116.2550227 39.9328372, 116.254379 39.931924, 116.2543041 39.9315706, 116.2542853 39.9313926, 116.2542764 39.9310152, 116.2540405 39.9306559, 116.2540047 39.9304048, 116.2539897 39.9297443, 116.2539516 39.9281235)",unclassified,,0,,543.595,,,False,169696252,,,,1808612279,1968232314,
,,"LINESTRING (116.2550227 39.9328372, 116.2551997 39.9333472, 116.255159 39.9342196)",unclassified,,0,,155.752,,,False,169696252,,,,1808612279,1808570717,
,,"LINESTRING (116.2550227 39.9328372, 116.2528233 39.9327713, 116.2496314 39.9326274, 116.2471163 39.9325659)",unclassified,,0,,674.856,,,False,169696254,,,,1808612279,1808612308,
,,"LINESTRING (116.2503146 39.9397492, 116.2496261 39.9398049, 116.2480186 39.9397903, 116.247788 39.939852, 116.2471692 39.9401875, 116.2469492 39.9401998, 116.2456458 39.9401833)",unclassified,,0,,411.461,,,False,169696250,,,,1808612280,1808570680,
,,"LINESTRING (116.2930806 39.9224988, 116.2941526 39.9224683)",tertiary,,0,,91.48,,阜成路,True,121649276,,,,5689965496,2382564261,
,,"LINESTRING (116.2930806 39.9224988, 116.2930775 39.9223058, 116.2930629 39.9214079, 116.2930298 39.9193663, 116.2929425 39.9192115)",residential,,0,,367.099,,,False,597671170,,,,5689965496,5689965431,
,,"LINESTRING (116.2408123 39.9353381, 116.2406895 39.9328473)",unclassified,,0,,277.163,,,False,169696253,,,,1808612282,1808612297,
,,"LINESTRING (116.3295685 39.9844621, 116.3295692 39.9844613)",tertiary,,0,2,0.107,,,False,367394051,,,,3939793851,3928841246,
,,"LINESTRING (116.3295685 39.9844621, 116.3288402 39.9844588, 116.3288051 39.9845641)",residential,,0,,74.137,,,True,390419076,,,,3939793851,3935773355,
,,"LINESTRING (116.2504522 39.9382091, 116.2503932 39.9374399)",road,,0,,85.679,,,False,169696255,,,,1808612284,1808612313,
,,"LINESTRING (116.2480382 39.9387314, 116.2479827 39.9374632)",road,,0,,141.097,,,False,169696256,,,,1808612286,1808612294,
,,"LINESTRING (116.2479326 39.9362465, 116.2454628 39.9363688)",unclassified,,0,,211.013,,,False,169692391,,,,1808612289,1808570694,
,,"LINESTRING (116.2479326 39.9362465, 116.2479827 39.9374632)",road,,0,,135.358,,,False,169696256,,,,1808612289,1808612294,
,,"LINESTRING (116.2479326 39.9362465, 116.2509964 39.9360948, 116.2541537 39.9359385)",unclassified,,0,,531.515,,,False,169692391,,,,1808612289,1808570642,
,,"LINESTRING (116.2914208 39.9207548, 116.2914107 39.921166)",secondary,,0,,45.732,,万寿路,True,230665794,,,,5689965505,5689965518,
,,"LINESTRING (116.2914208 39.9207548, 116.2918174 39.9211251, 116.2919435 39.9213802, 116.2920642 39.9218451, 116.2920347 39.9223099, 116.29204 39.9224395, 116.2920548 39.9224838, 116.292092 39.9225183)",unclassified,,0,1,212.556,,,True,597671181,,,,5689965505,5689965510,
,,"LINESTRING (116.0757402 40.093247, 116.0762661 40.0932116, 116.0764478 40.0931879, 116.0765886 40.093133, 116.0767261 40.0930463, 116.0771141 40.0929905, 116.0774027 40.092969, 116.0775865 40.0929711, 116.0782147 40.0930992, 116.078413 40.0931136, 116.078667 40.0931021, 116.0789155 40.0931898, 116.0793053 40.0932531, 116.079564 40.0932589, 116.0797805 40.0932056, 116.0800093 40.0930922, 116.0803428 40.0930019, 116.0806431 40.0929666, 116.0808867 40.0930365, 116.0811515 40.0931122, 116.082005 40.0930849, 116.0827099 40.0931053, 116.0832277 40.0932813, 116.0838174 40.0935999, 116.0842205 40.0937313, 116.0845573 40.0939318)",unclassified,,0,,796.6610000000001,,,False,159546512,,,,1716566980,1716567018,
,,"LINESTRING (116.2479827 39.9374632, 116.2479326 39.9362465)",road,,0,,135.358,,,False,169696256,,,,1808612294,1808612289,
,,"LINESTRING (116.2479827 39.9374632, 116.2480382 39.9387314)",road,,0,,141.097,,,False,169696256,,,,1808612294,1808612286,
,,"LINESTRING (116.2479827 39.9374632, 116.2503932 39.9374399)",road,,0,,205.532,,,False,169696257,,,,1808612294,1808612313,
,,"LINESTRING (116.2479827 39.9374632, 116.2455382 39.9375155)",road,,0,,208.495,,,False,169696257,,,,1808612294,1808612310,
,,"LINESTRING (116.292092 39.9225183, 116.2921057 39.922518, 116.2928024 39.9225014, 116.2930806 39.9224988)",tertiary,,0,,84.336,,阜成路,True,121649276,,,,5689965510,5689965496,
,,"LINESTRING (116.0940208 40.0910436, 116.0938357 40.0911077)",unclassified,,0,,17.284,,,False,523276295,,,,5391711176,5094671923,
,,"LINESTRING (116.0940208 40.0910436, 116.0959012 40.0903924, 116.0971652 40.0896966)",unclassified,,0,,308.054,,,False,523276295,,,,5391711176,5094655418,
,,"LINESTRING (116.0940208 40.0910436, 116.0938541 40.0909743, 116.0938023 40.0909584, 116.0937576 40.0909511, 116.0937225 40.0909529, 116.0936906 40.0909633, 116.0936659 40.0909834, 116.0936523 40.0910097, 116.0936412 40.0910371, 116.0936133 40.0910615, 116.093575 40.0910701, 116.0935399 40.0910694, 116.0934976 40.0910627, 116.0934633 40.0910621, 116.0934386 40.0910688, 116.0934187 40.0910835, 116.0933932 40.0911109, 116.0933804 40.0911451, 116.0933804 40.0911799, 116.093394 40.0912165, 116.0934495 40.0913272)",road,,0,,90.26499999999999,,,False,558980713,,,,5391711176,5391711153,
,,"LINESTRING (116.2406895 39.9328473, 116.2421525 39.932887)",tertiary,,0,,124.819,,,False,42490727,,,,1808612297,530655824,
,,"LINESTRING (116.2406895 39.9328473, 116.2390239 39.9328093)",tertiary,,0,,142.079,,,False,42490727,,,,1808612297,1805993496,
,,"LINESTRING (116.2406895 39.9328473, 116.2408123 39.9353381)",unclassified,,0,,277.163,,,False,169696253,,,,1808612297,1808612282,
,,"LINESTRING (116.2836054 39.9976118, 116.2835146 39.9974907)",tertiary_link,,0,,15.529,,,False,128620751,,,,253721545,1420909591,
,,"LINESTRING (116.2836054 39.9976118, 116.2835056 39.9977465, 116.2834018 39.9983657, 116.2832169 39.9995138, 116.2830744 40.0003821, 116.2829521 40.0007062)",tertiary,,0,,350.095,,颐和园路,True,128620796,,,,253721545,268388848,
,,"LINESTRING (116.2918389 39.922525, 116.292092 39.9225183)",tertiary,,0,,21.596,,阜成路,True,121649276,,,,5689965514,5689965510,
,,"LINESTRING (116.2918389 39.922525, 116.2919328 39.9224879, 116.2919623 39.922421, 116.2919998 39.9218409, 116.2918872 39.9213472, 116.2917665 39.9211292, 116.291635 39.9210099, 116.291517 39.9210222, 116.2914107 39.921166)",unclassified,,0,1,209.415,,,True,597671186,,,,5689965514,5689965518,
,,"LINESTRING (116.2914107 39.921166, 116.291461 39.9227306, 116.2914766 39.9237536)",secondary,,0,,287.789,,"['万寿路', '蓝靛厂南路']",True,"[230665794, 237953303]",,,,5689965518,1361129325,
,,"LINESTRING (116.2405898 39.9398728, 116.2406027 39.9402639, 116.2408795 39.9418654)",tertiary,,0,,223.138,,旱河路,True,169692396,,,,1808612307,1808570679,
,,"LINESTRING (116.2405898 39.9398728, 116.2410323 39.939735, 116.2443547 39.9397533, 116.2445352 39.9398049, 116.2451682 39.9401545, 116.2456458 39.9401833)",unclassified,,0,,447.756,,,False,169696250,,,,1808612307,1808570680,
,,"LINESTRING (116.2471163 39.9325659, 116.246989 39.9330267, 116.2467991 39.9333225, 116.246525 39.9336355, 116.2461152 39.9339785)",tertiary,,0,,182.685,,旱河路,True,169692399,,,,1808612308,1808570710,
,,"LINESTRING (116.2471163 39.9325659, 116.2496314 39.9326274, 116.2528233 39.9327713, 116.2550227 39.9328372)",unclassified,,0,,674.856,,,False,169696254,,,,1808612308,1808612279,
,,"LINESTRING (116.2530057 39.9373865, 116.2503932 39.9374399)",road,,0,,222.817,,,False,169696257,,,,1808612309,1808612313,
,,"LINESTRING (116.2455382 39.9375155, 116.2456586 39.9393467)",unclassified,,0,,203.879,,,False,169692428,,,,1808612310,1808570726,
,,"LINESTRING (116.2455382 39.9375155, 116.2454628 39.9363688)",unclassified,,0,,127.669,,,False,169692428,,,,1808612310,1808570694,
,,"LINESTRING (116.2455382 39.9375155, 116.2479827 39.9374632)",road,,0,,208.495,,,False,169696257,,,,1808612310,1808612294,
,,"LINESTRING (116.0993338 40.0903247, 116.099405 40.0904182)",unclassified,,0,,12.032,,,False,523276401,,,,5391711189,5094671903,
,,"LINESTRING (116.0993338 40.0903247, 116.0992746 40.090209, 116.0992457 40.0899956)",unclassified,,0,,37.672000000000004,,,False,523276399,,,,5391711189,5094671977,
,,"LINESTRING (116.0993338 40.0903247, 116.0992225 40.0902329, 116.0990019 40.0901223)",unclassified,,0,,36.36,,,False,523276401,,,,5391711189,5094671995,
,,"LINESTRING (116.2503629 39.9369605, 116.2503932 39.9374399)",road,,0,,53.369,,,False,169696255,,,,1808612312,1808612313,
