name,node_id,zone_id,micro_node_set,control_type,control_type_name,cycle_length_in_second,x,y,geometry
,41592073,,,,,,-111.9359651,33.4051609,"<Point><coordinates>-111.9359651,33.4051609</coordinates></Point>"
,41592075,,,,,,-111.9349115,33.405175,"<Point><coordinates>-111.9349115,33.405175</coordinates></Point>"
,321004812,,,,,,-111.9265971,33.3715665,"<Point><coordinates>-111.9265971,33.3715665</coordinates></Point>"
,41592077,,,,,,-111.9226207,33.4053066,"<Point><coordinates>-111.9226207,33.4053066</coordinates></Point>"
,42018062,,,,,,-111.9696778,33.3856637,"<Point><coordinates>-111.9696778,33.3856637</coordinates></Point>"
,41624849,,,,,,-111.9179619,33.4408232,"<Point><coordinates>-111.9179619,33.4408232</coordinates></Point>"
,41624851,,,,,,-111.9169857,33.4408658,"<Point><coordinates>-111.9169857,33.4408658</coordinates></Point>"
,42018069,,,,,,-111.9717807,33.3854129,"<Point><coordinates>-111.9717807,33.3854129</coordinates></Point>"
,2291377430,,,,,,-111.9697738,33.3818891,"<Point><coordinates>-111.9697738,33.3818891</coordinates></Point>"
,42018073,,,,,,-111.9722442,33.3850976,"<Point><coordinates>-111.9722442,33.3850976</coordinates></Point>"
,41706795,,,,,,-111.9408275,33.326064,"<Point><coordinates>-111.9408275,33.326064</coordinates></Point>"
,41706799,,,,,,-111.9412824,33.3264441,"<Point><coordinates>-111.9412824,33.3264441</coordinates></Point>"
,42001732,,,,,,-111.9523921,33.4308867,"<Point><coordinates>-111.9523921,33.4308867</coordinates></Point>"
,41706824,,,,,,-111.9581528,33.3260276,"<Point><coordinates>-111.9581528,33.3260276</coordinates></Point>"
,42263884,,,,,,-111.9551945,33.3666188,"<Point><coordinates>-111.9551945,33.3666188</coordinates></Point>"
,42018126,,,,,,-111.9436831,33.3864703,"<Point><coordinates>-111.9436831,33.3864703</coordinates></Point>"
,156181842,,,,,,-111.9631575,33.3401737,"<Point><coordinates>-111.9631575,33.3401737</coordinates></Point>"
,42018131,,,,,,-111.9479816,33.3863906,"<Point><coordinates>-111.9479816,33.3863906</coordinates></Point>"
,42018136,,,,,,-111.9481962,33.3863834,"<Point><coordinates>-111.9481962,33.3863834</coordinates></Point>"
,42001755,,,,,,-111.9522681,33.4254961,"<Point><coordinates>-111.9522681,33.4254961</coordinates></Point>"
,320988509,,,,,,-111.8997084,33.3604315,"<Point><coordinates>-111.8997084,33.3604315</coordinates></Point>"
,41706852,,,,,,-111.9390854,33.3256948,"<Point><coordinates>-111.9390854,33.3256948</coordinates></Point>"
,3951060324,,,,,,-111.9281078,33.320063,"<Point><coordinates>-111.9281078,33.320063</coordinates></Point>"
,41592166,,,,,,-111.9553912,33.3787393,"<Point><coordinates>-111.9553912,33.3787393</coordinates></Point>"
,42001768,,,,,,-111.9522189,33.4219154,"<Point><coordinates>-111.9522189,33.4219154</coordinates></Point>"
,3951060330,,,,,,-111.928231,33.3200606,"<Point><coordinates>-111.928231,33.3200606</coordinates></Point>"
,42001773,,,,,,-111.9522105,33.4211229,"<Point><coordinates>-111.9522105,33.4211229</coordinates></Point>"
,42001777,,,,,,-111.9522048,33.4207558,"<Point><coordinates>-111.9522048,33.4207558</coordinates></Point>"
,370943354,,,,,,-111.8913143,33.3952819,"<Point><coordinates>-111.8913143,33.3952819</coordinates></Point>"
,320988542,,,,,,-111.89879,33.360962,"<Point><coordinates>-111.89879,33.360962</coordinates></Point>"
,42001796,,,,,,-111.9521978,33.4182867,"<Point><coordinates>-111.9521978,33.4182867</coordinates></Point>"
,41969030,,,,,,-111.8966061,33.3650541,"<Point><coordinates>-111.8966061,33.3650541</coordinates></Point>"
,42001803,,,,,,-111.9521944,33.4176657,"<Point><coordinates>-111.9521944,33.4176657</coordinates></Point>"
,42001811,,,,,,-111.9521919,33.4161297,"<Point><coordinates>-111.9521919,33.4161297</coordinates></Point>"
,42018200,,,,,,-111.9728635,33.3860178,"<Point><coordinates>-111.9728635,33.3860178</coordinates></Point>"
,42001826,,,,,,-111.9521721,33.409832,"<Point><coordinates>-111.9521721,33.409832</coordinates></Point>"
,42018210,,,,,,-111.9519526,33.386384,"<Point><coordinates>-111.9519526,33.386384</coordinates></Point>"
,42001827,,,,,,-111.9521718,33.4096526,"<Point><coordinates>-111.9521718,33.4096526</coordinates></Point>"
,42018214,,,,,,-111.9527595,33.3863912,"<Point><coordinates>-111.9527595,33.3863912</coordinates></Point>"
,42001830,,,,,,-111.9521708,33.4090693,"<Point><coordinates>-111.9521708,33.4090693</coordinates></Point>"
,42001834,,,,,,-111.9521637,33.408293,"<Point><coordinates>-111.9521637,33.408293</coordinates></Point>"
,42001842,,,,,,-111.9521489,33.4046315,"<Point><coordinates>-111.9521489,33.4046315</coordinates></Point>"
,42001846,,,,,,-111.9521455,33.4028816,"<Point><coordinates>-111.9521455,33.4028816</coordinates></Point>"
,42263991,,,,,,-111.9085565,33.3816725,"<Point><coordinates>-111.9085565,33.3816725</coordinates></Point>"
,42001861,,,,,,-111.9521238,33.3964814,"<Point><coordinates>-111.9521238,33.3964814</coordinates></Point>"
,42264005,,,,,,-111.9106468,33.3678065,"<Point><coordinates>-111.9106468,33.3678065</coordinates></Point>"
,42001870,,,,,,-111.9519808,33.3922064,"<Point><coordinates>-111.9519808,33.3922064</coordinates></Point>"
,42001878,,,,,,-111.9525558,33.3893829,"<Point><coordinates>-111.9525558,33.3893829</coordinates></Point>"
,42591705,,,,,,-111.9499246,33.3596612,"<Point><coordinates>-111.9499246,33.3596612</coordinates></Point>"
,42001886,,,,,,-111.9523928,33.3879066,"<Point><coordinates>-111.9523928,33.3879066</coordinates></Point>"
,42264030,,,,,,-111.9106845,33.3723097,"<Point><coordinates>-111.9106845,33.3723097</coordinates></Point>"
,41280990,,,,,,-111.9081627,33.3599727,"<Point><coordinates>-111.9081627,33.3599727</coordinates></Point>"
,42001889,,,,,,-111.9523069,33.3871756,"<Point><coordinates>-111.9523069,33.3871756</coordinates></Point>"
,42591714,,,,,,-111.9487058,33.3596541,"<Point><coordinates>-111.9487058,33.3596541</coordinates></Point>"
,42001892,,,,,,-111.9523046,33.3863912,"<Point><coordinates>-111.9523046,33.3863912</coordinates></Point>"
,42264040,,,,,,-111.9097833,33.3724387,"<Point><coordinates>-111.9097833,33.3724387</coordinates></Point>"
,42264047,,,,,,-111.9085133,33.3830249,"<Point><coordinates>-111.9085133,33.3830249</coordinates></Point>"
,42264053,,,,,,-111.9085538,33.3824936,"<Point><coordinates>-111.9085538,33.3824936</coordinates></Point>"
,42001911,,,,,,-111.9523945,33.3832196,"<Point><coordinates>-111.9523945,33.3832196</coordinates></Point>"
,42264058,,,,,,-111.9075298,33.3879741,"<Point><coordinates>-111.9075298,33.3879741</coordinates></Point>"
,42214910,,,,,,-111.9075586,33.3426263,"<Point><coordinates>-111.9075586,33.3426263</coordinates></Point>"
,42280448,,,,,,-111.9363093,33.323347,"<Point><coordinates>-111.9363093,33.323347</coordinates></Point>"
,42214915,,,,,,-111.9066659,33.3429991,"<Point><coordinates>-111.9066659,33.3429991</coordinates></Point>"
,42001935,,,,,,-111.9525324,33.3766329,"<Point><coordinates>-111.9525324,33.3766329</coordinates></Point>"
,42264081,,,,,,-111.9105172,33.3303199,"<Point><coordinates>-111.9105172,33.3303199</coordinates></Point>"
,41641489,,,,,,-111.9455996,33.3254759,"<Point><coordinates>-111.9455996,33.3254759</coordinates></Point>"
,41641490,,,,,,-111.9442006,33.3254903,"<Point><coordinates>-111.9442006,33.3254903</coordinates></Point>"
,41641491,,,,,,-111.9434968,33.3254831,"<Point><coordinates>-111.9434968,33.3254831</coordinates></Point>"
,42001941,,,,,,-111.9527146,33.3759859,"<Point><coordinates>-111.9527146,33.3759859</coordinates></Point>"
,42264085,,,,,,-111.9105369,33.346154,"<Point><coordinates>-111.9105369,33.346154</coordinates></Point>"
,42264087,,,,,,-111.9105369,33.3471506,"<Point><coordinates>-111.9105369,33.3471506</coordinates></Point>"
,41641492,,,,,,-111.942381,33.3250313,"<Point><coordinates>-111.942381,33.3250313</coordinates></Point>"
,42264090,,,,,,-111.9104477,33.3559481,"<Point><coordinates>-111.9104477,33.3559481</coordinates></Point>"
,41641498,,,,,,-111.9412652,33.3247086,"<Point><coordinates>-111.9412652,33.3247086</coordinates></Point>"
,42264095,,,,,,-111.9099928,33.3552527,"<Point><coordinates>-111.9099928,33.3552527</coordinates></Point>"
,41641503,,,,,,-111.940673,33.3247014,"<Point><coordinates>-111.940673,33.3247014</coordinates></Point>"
,42001954,,,,,,-111.9534291,33.3750386,"<Point><coordinates>-111.9534291,33.3750386</coordinates></Point>"
,42264099,,,,,,-111.9095035,33.3548082,"<Point><coordinates>-111.9095035,33.3548082</coordinates></Point>"
,41674278,,,,,,-111.9389921,33.455396,"<Point><coordinates>-111.9389921,33.455396</coordinates></Point>"
,42001960,,,,,,-111.9540381,33.3744749,"<Point><coordinates>-111.9540381,33.3744749</coordinates></Point>"
,41674280,,,,,,-111.9389661,33.4561097,"<Point><coordinates>-111.9389661,33.4561097</coordinates></Point>"
,42001966,,,,,,-111.9544744,33.3736834,"<Point><coordinates>-111.9544744,33.3736834</coordinates></Point>"
,42264111,,,,,,-111.9104142,33.3330664,"<Point><coordinates>-111.9104142,33.3330664</coordinates></Point>"
,42001971,,,,,,-111.9545595,33.3732003,"<Point><coordinates>-111.9545595,33.3732003</coordinates></Point>"
,42001978,,,,,,-111.9545624,33.3718317,"<Point><coordinates>-111.9545624,33.3718317</coordinates></Point>"
,42280506,,,,,,-111.9362359,33.3301268,"<Point><coordinates>-111.9362359,33.3301268</coordinates></Point>"
,42001986,,,,,,-111.9545864,33.3700442,"<Point><coordinates>-111.9545864,33.3700442</coordinates></Point>"
,5758297668,,,,,,-111.9646629,33.4072314,"<Point><coordinates>-111.9646629,33.4072314</coordinates></Point>"
,5758297669,,,,,,-111.9650921,33.4059373,"<Point><coordinates>-111.9650921,33.4059373</coordinates></Point>"
,5758297670,,,,,,-111.9649735,33.4058861,"<Point><coordinates>-111.9649735,33.4058861</coordinates></Point>"
,42001990,,,,,,-111.9545819,33.3691885,"<Point><coordinates>-111.9545819,33.3691885</coordinates></Point>"
,42001999,,,,,,-111.9545777,33.3678378,"<Point><coordinates>-111.9545777,33.3678378</coordinates></Point>"
,42280531,,,,,,-111.9357085,33.3249678,"<Point><coordinates>-111.9357085,33.3249678</coordinates></Point>"
,3983386198,,,,,,-111.9349731,33.388776,"<Point><coordinates>-111.9349731,33.388776</coordinates></Point>"
,41707095,,,,,,-111.9697507,33.3833192,"<Point><coordinates>-111.9697507,33.3833192</coordinates></Point>"
,42002008,,,,,,-111.9545697,33.3665539,"<Point><coordinates>-111.9545697,33.3665539</coordinates></Point>"
,41707097,,,,,,-111.9705963,33.3833306,"<Point><coordinates>-111.9705963,33.3833306</coordinates></Point>"
,3983386203,,,,,,-111.935049,33.3887745,"<Point><coordinates>-111.935049,33.3887745</coordinates></Point>"
,41707103,,,,,,-111.9743814,33.3851979,"<Point><coordinates>-111.9743814,33.3851979</coordinates></Point>"
,2974049890,,,,,,-111.9286891,33.3782589,"<Point><coordinates>-111.9286891,33.3782589</coordinates></Point>"
,41674338,,,,,,-111.9495327,33.3697687,"<Point><coordinates>-111.9495327,33.3697687</coordinates></Point>"
,41707108,,,,,,-111.9766215,33.385481,"<Point><coordinates>-111.9766215,33.385481</coordinates></Point>"
,41559664,,,,,,-111.9312649,33.4498949,"<Point><coordinates>-111.9312649,33.4498949</coordinates></Point>"
,42002035,,,,,,-111.9545658,33.3649936,"<Point><coordinates>-111.9545658,33.3649936</coordinates></Point>"
,42002042,,,,,,-111.9545556,33.3641049,"<Point><coordinates>-111.9545556,33.3641049</coordinates></Point>"
,42002048,,,,,,-111.9545275,33.3636855,"<Point><coordinates>-111.9545275,33.3636855</coordinates></Point>"
,42002051,,,,,,-111.9545337,33.3631094,"<Point><coordinates>-111.9545337,33.3631094</coordinates></Point>"
,3931743884,,,,,,-111.9068686,33.349882,"<Point><coordinates>-111.9068686,33.349882</coordinates></Point>"
,3931743886,,,,,,-111.9068539,33.3491012,"<Point><coordinates>-111.9068539,33.3491012</coordinates></Point>"
,42002066,,,,,,-111.9545251,33.3613674,"<Point><coordinates>-111.9545251,33.3613674</coordinates></Point>"
,42002070,,,,,,-111.9545251,33.360629,"<Point><coordinates>-111.9545251,33.360629</coordinates></Point>"
,3523602073,,,,,,-111.9091721,33.4208613,"<Point><coordinates>-111.9091721,33.4208613</coordinates></Point>"
,42002078,,,,,,-111.9547054,33.3599552,"<Point><coordinates>-111.9547054,33.3599552</coordinates></Point>"
,41510578,,,,,,-111.9545682,33.3662216,"<Point><coordinates>-111.9545682,33.3662216</coordinates></Point>"
,255944372,,,,,,-111.959444,33.4301247,"<Point><coordinates>-111.959444,33.4301247</coordinates></Point>"
,316516027,,,,,,-111.9409825,33.3302291,"<Point><coordinates>-111.9409825,33.3302291</coordinates></Point>"
,5652686577,,,,,,-111.9631056,33.3259452,"<Point><coordinates>-111.9631056,33.3259452</coordinates></Point>"
,5652686588,,,,,,-111.9631052,33.3258677,"<Point><coordinates>-111.9631052,33.3258677</coordinates></Point>"
,4157105958,,,,,,-111.9295136,33.4495971,"<Point><coordinates>-111.9295136,33.4495971</coordinates></Point>"
,4341933873,,,,,,-111.894004,33.3637981,"<Point><coordinates>-111.894004,33.3637981</coordinates></Point>"
,41969461,,,,,,-111.8919716,33.4184206,"<Point><coordinates>-111.8919716,33.4184206</coordinates></Point>"
,41969470,,,,,,-111.8919451,33.4166172,"<Point><coordinates>-111.8919451,33.4166172</coordinates></Point>"
,41969478,,,,,,-111.8919843,33.4129453,"<Point><coordinates>-111.8919843,33.4129453</coordinates></Point>"
,41805644,,,,,,-111.9607852,33.4036861,"<Point><coordinates>-111.9607852,33.4036861</coordinates></Point>"
,3981109069,,,,,,-111.8887427,33.395067,"<Point><coordinates>-111.8887427,33.395067</coordinates></Point>"
,3981109068,,,,,,-111.8886607,33.3952025,"<Point><coordinates>-111.8886607,33.3952025</coordinates></Point>"
,41805657,,,,,,-111.9661514,33.4028261,"<Point><coordinates>-111.9661514,33.4028261</coordinates></Point>"
,41969515,,,,,,-111.8920046,33.4046891,"<Point><coordinates>-111.8920046,33.4046891</coordinates></Point>"
,41969518,,,,,,-111.8919884,33.4038774,"<Point><coordinates>-111.8919884,33.4038774</coordinates></Point>"
,41969524,,,,,,-111.8920141,33.402602,"<Point><coordinates>-111.8920141,33.402602</coordinates></Point>"
,41691005,,,,,,-111.942645,33.3977186,"<Point><coordinates>-111.942645,33.3977186</coordinates></Point>"
,41691013,,,,,,-111.9740457,33.3964286,"<Point><coordinates>-111.9740457,33.3964286</coordinates></Point>"
,3981109129,,,,,,-111.8859883,33.4006559,"<Point><coordinates>-111.8859883,33.4006559</coordinates></Point>"
,41969552,,,,,,-111.8920322,33.396071,"<Point><coordinates>-111.8920322,33.396071</coordinates></Point>"
,41756565,,,,,,-111.9266057,33.3782656,"<Point><coordinates>-111.9266057,33.3782656</coordinates></Point>"
,41756567,,,,,,-111.9266033,33.3793705,"<Point><coordinates>-111.9266033,33.3793705</coordinates></Point>"
,41674659,,,,,,-111.9177651,33.3712368,"<Point><coordinates>-111.9177651,33.3712368</coordinates></Point>"
,41510820,,,,,,-111.9303338,33.3200634,"<Point><coordinates>-111.9303338,33.3200634</coordinates></Point>"
,255944629,,,,,,-111.9652355,33.4273548,"<Point><coordinates>-111.9652355,33.4273548</coordinates></Point>"
,41969600,,,,,,-111.8925313,33.3820752,"<Point><coordinates>-111.8925313,33.3820752</coordinates></Point>"
,320088006,,,,,,-111.92495,33.3554933,"<Point><coordinates>-111.92495,33.3554933</coordinates></Point>"
,4341934025,,,,,,-111.8941013,33.3638711,"<Point><coordinates>-111.8941013,33.3638711</coordinates></Point>"
,41969627,,,,,,-111.8937615,33.3774838,"<Point><coordinates>-111.8937615,33.3774838</coordinates></Point>"
,41969637,,,,,,-111.8940112,33.3754606,"<Point><coordinates>-111.8940112,33.3754606</coordinates></Point>"
,41609198,,,,,,-111.9165532,33.3485723,"<Point><coordinates>-111.9165532,33.3485723</coordinates></Point>"
,41609200,,,,,,-111.9165532,33.3478267,"<Point><coordinates>-111.9165532,33.3478267</coordinates></Point>"
,41969654,,,,,,-111.8942292,33.3677111,"<Point><coordinates>-111.8942292,33.3677111</coordinates></Point>"
,41609206,,,,,,-111.9163472,33.3471599,"<Point><coordinates>-111.9163472,33.3471599</coordinates></Point>"
,41609213,,,,,,-111.9157404,33.3527617,"<Point><coordinates>-111.9157404,33.3527617</coordinates></Point>"
,41609214,,,,,,-111.9158701,33.3534938,"<Point><coordinates>-111.9158701,33.3534938</coordinates></Point>"
,41609218,,,,,,-111.9160203,33.3542645,"<Point><coordinates>-111.9160203,33.3542645</coordinates></Point>"
,41609222,,,,,,-111.9161736,33.355105,"<Point><coordinates>-111.9161736,33.355105</coordinates></Point>"
,310437896,,,,,,-111.9783352,33.3996652,"<Point><coordinates>-111.9783352,33.3996652</coordinates></Point>"
,2303895566,,,,,,-111.962965,33.3519532,"<Point><coordinates>-111.962965,33.3519532</coordinates></Point>"
,41199641,,,,,,-111.8988453,33.3858332,"<Point><coordinates>-111.8988453,33.3858332</coordinates></Point>"
,41871395,,,,,,-111.9746855,33.4219177,"<Point><coordinates>-111.9746855,33.4219177</coordinates></Point>"
,41871398,,,,,,-111.9746254,33.4178772,"<Point><coordinates>-111.9746254,33.4178772</coordinates></Point>"
,41494580,,,,,,-111.9100648,33.3414862,"<Point><coordinates>-111.9100648,33.3414862</coordinates></Point>"
,42477621,,,,,,-111.9027916,33.3514744,"<Point><coordinates>-111.9027916,33.3514744</coordinates></Point>"
,41494583,,,,,,-111.9073612,33.3415149,"<Point><coordinates>-111.9073612,33.3415149</coordinates></Point>"
,41494584,,,,,,-111.9037563,33.3415579,"<Point><coordinates>-111.9037563,33.3415579</coordinates></Point>"
,41494587,,,,,,-111.9026746,33.3415661,"<Point><coordinates>-111.9026746,33.3415661</coordinates></Point>"
,41494596,,,,,,-111.9209018,33.3419081,"<Point><coordinates>-111.9209018,33.3419081</coordinates></Point>"
,41969734,,,,,,-111.8906024,33.4184204,"<Point><coordinates>-111.8906024,33.4184204</coordinates></Point>"
,41494598,,,,,,-111.9253594,33.3419257,"<Point><coordinates>-111.9253594,33.3419257</coordinates></Point>"
,41494600,,,,,,-111.9274193,33.3419328,"<Point><coordinates>-111.9274193,33.3419328</coordinates></Point>"
,41969739,,,,,,-111.8907649,33.4166327,"<Point><coordinates>-111.8907649,33.4166327</coordinates></Point>"
,41494603,,,,,,-111.9284545,33.3419233,"<Point><coordinates>-111.9284545,33.3419233</coordinates></Point>"
,3363563599,,,,,,-111.8961256,33.3348106,"<Point><coordinates>-111.8961256,33.3348106</coordinates></Point>"
,41265232,,,,,,-111.9485869,33.4445835,"<Point><coordinates>-111.9485869,33.4445835</coordinates></Point>"
,41494608,,,,,,-111.9306147,33.3419219,"<Point><coordinates>-111.9306147,33.3419219</coordinates></Point>"
,42477650,,,,,,-111.9033409,33.3514099,"<Point><coordinates>-111.9033409,33.3514099</coordinates></Point>"
,41969747,,,,,,-111.8904566,33.4101078,"<Point><coordinates>-111.8904566,33.4101078</coordinates></Point>"
,41494615,,,,,,-111.9327803,33.341929,"<Point><coordinates>-111.9327803,33.341929</coordinates></Point>"
,3931760728,,,,,,-111.936995,33.3334552,"<Point><coordinates>-111.936995,33.3334552</coordinates></Point>"
,42575959,,,,,,-111.9448014,33.3264441,"<Point><coordinates>-111.9448014,33.3264441</coordinates></Point>"
,41265242,,,,,,-111.9489708,33.4442238,"<Point><coordinates>-111.9489708,33.4442238</coordinates></Point>"
,3931760731,,,,,,-111.9370694,33.3334541,"<Point><coordinates>-111.9370694,33.3334541</coordinates></Point>"
,3931760732,,,,,,-111.9369942,33.333527,"<Point><coordinates>-111.9369942,33.333527</coordinates></Point>"
,41969757,,,,,,-111.8903459,33.4037456,"<Point><coordinates>-111.8903459,33.4037456</coordinates></Point>"
,3844434014,,,,,,-111.9136188,33.3518051,"<Point><coordinates>-111.9136188,33.3518051</coordinates></Point>"
,3844434015,,,,,,-111.913812,33.3518768,"<Point><coordinates>-111.913812,33.3518768</coordinates></Point>"
,41494621,,,,,,-111.9356178,33.3419351,"<Point><coordinates>-111.9356178,33.3419351</coordinates></Point>"
,3931760736,,,,,,-111.9370696,33.3335247,"<Point><coordinates>-111.9370696,33.3335247</coordinates></Point>"
,41494627,,,,,,-111.9371207,33.3419434,"<Point><coordinates>-111.9371207,33.3419434</coordinates></Point>"
,42477668,,,,,,-111.9018194,33.3920016,"<Point><coordinates>-111.9018194,33.3920016</coordinates></Point>"
,41937003,,,,,,-111.9485532,33.370466,"<Point><coordinates>-111.9485532,33.370466</coordinates></Point>"
,41494635,,,,,,-111.9149052,33.3414309,"<Point><coordinates>-111.9149052,33.3414309</coordinates></Point>"
,3363563635,,,,,,-111.8934754,33.3350194,"<Point><coordinates>-111.8934754,33.3350194</coordinates></Point>"
,256518262,,,,,,-111.9476842,33.3781969,"<Point><coordinates>-111.9476842,33.3781969</coordinates></Point>"
,41494651,,,,,,-111.9284253,33.3751862,"<Point><coordinates>-111.9284253,33.3751862</coordinates></Point>"
,41937025,,,,,,-111.945773,33.4254697,"<Point><coordinates>-111.945773,33.4254697</coordinates></Point>"
,41543811,,,,,,-111.945773,33.4262792,"<Point><coordinates>-111.945773,33.4262792</coordinates></Point>"
,41543813,,,,,,-111.94729,33.4262913,"<Point><coordinates>-111.94729,33.4262913</coordinates></Point>"
,42477703,,,,,,-111.90176,33.3970927,"<Point><coordinates>-111.90176,33.3970927</coordinates></Point>"
,41937033,,,,,,-111.9457747,33.4243166,"<Point><coordinates>-111.9457747,33.4243166</coordinates></Point>"
,5806074003,,,,,,-111.9177134,33.4194298,"<Point><coordinates>-111.9177134,33.4194298</coordinates></Point>"
,42477716,,,,,,-111.9018649,33.3954168,"<Point><coordinates>-111.9018649,33.3954168</coordinates></Point>"
,41937048,,,,,,-111.9457689,33.4218985,"<Point><coordinates>-111.9457689,33.4218985</coordinates></Point>"
,42477726,,,,,,-111.9015704,33.3897657,"<Point><coordinates>-111.9015704,33.3897657</coordinates></Point>"
,390523038,,,,,,-111.8830464,33.4202487,"<Point><coordinates>-111.8830464,33.4202487</coordinates></Point>"
,41937058,,,,,,-111.9457723,33.42064,"<Point><coordinates>-111.9457723,33.42064</coordinates></Point>"
,41937068,,,,,,-111.9457633,33.4177924,"<Point><coordinates>-111.9457633,33.4177924</coordinates></Point>"
,41937071,,,,,,-111.9457671,33.4168277,"<Point><coordinates>-111.9457671,33.4168277</coordinates></Point>"
,41937075,,,,,,-111.9457638,33.4160717,"<Point><coordinates>-111.9457638,33.4160717</coordinates></Point>"
,41330885,,,,,,-111.9208978,33.3347002,"<Point><coordinates>-111.9208978,33.3347002</coordinates></Point>"
,5147338954,,,,,,-111.9096062,33.4366388,"<Point><coordinates>-111.9096062,33.4366388</coordinates></Point>"
,42477784,,,,,,-111.9031186,33.3336616,"<Point><coordinates>-111.9031186,33.3336616</coordinates></Point>"
,41855193,,,,,,-111.9499569,33.3818578,"<Point><coordinates>-111.9499569,33.3818578</coordinates></Point>"
,41937117,,,,,,-111.9462736,33.3891927,"<Point><coordinates>-111.9462736,33.3891927</coordinates></Point>"
,41707745,,,,,,-111.9646264,33.427359,"<Point><coordinates>-111.9646264,33.427359</coordinates></Point>"
,3730401506,,,,,,-111.906398,33.3836763,"<Point><coordinates>-111.906398,33.3836763</coordinates></Point>"
,3730401507,,,,,,-111.9065575,33.3838274,"<Point><coordinates>-111.9065575,33.3838274</coordinates></Point>"
,41707749,,,,,,-111.96966,33.4275237,"<Point><coordinates>-111.96966,33.4275237</coordinates></Point>"
,42477799,,,,,,-111.9032403,33.3305828,"<Point><coordinates>-111.9032403,33.3305828</coordinates></Point>"
,41494760,,,,,,-111.92134,33.4480084,"<Point><coordinates>-111.92134,33.4480084</coordinates></Point>"
,41494761,,,,,,-111.9213609,33.4504176,"<Point><coordinates>-111.9213609,33.4504176</coordinates></Point>"
,41707754,,,,,,-111.94729,33.4272154,"<Point><coordinates>-111.94729,33.4272154</coordinates></Point>"
,41707755,,,,,,-111.9489637,33.4272225,"<Point><coordinates>-111.9489637,33.4272225</coordinates></Point>"
,41937132,,,,,,-111.9487327,33.3680044,"<Point><coordinates>-111.9487327,33.3680044</coordinates></Point>"
,42707188,,,,,,-111.9419951,33.3340279,"<Point><coordinates>-111.9419951,33.3340279</coordinates></Point>"
,337701109,,,,,,-111.9125609,33.4411794,"<Point><coordinates>-111.9125609,33.4411794</coordinates></Point>"
,41609470,,,,,,-111.949895,33.3681355,"<Point><coordinates>-111.949895,33.3681355</coordinates></Point>"
,41937151,,,,,,-111.9470375,33.3871861,"<Point><coordinates>-111.9470375,33.3871861</coordinates></Point>"
,41609477,,,,,,-111.9511044,33.3674081,"<Point><coordinates>-111.9511044,33.3674081</coordinates></Point>"
,320088326,,,,,,-111.9236051,33.3557783,"<Point><coordinates>-111.9236051,33.3557783</coordinates></Point>"
,41609480,,,,,,-111.9545729,33.3673642,"<Point><coordinates>-111.9545729,33.3673642</coordinates></Point>"
,41543949,,,,,,-111.9502953,33.4262747,"<Point><coordinates>-111.9502953,33.4262747</coordinates></Point>"
,41543951,,,,,,-111.9522681,33.4262984,"<Point><coordinates>-111.9522681,33.4262984</coordinates></Point>"
,41625873,,,,,,-111.9307861,33.4402213,"<Point><coordinates>-111.9307861,33.4402213</coordinates></Point>"
,3846105361,,,,,,-111.9659256,33.3491423,"<Point><coordinates>-111.9659256,33.3491423</coordinates></Point>"
,41625877,,,,,,-111.9314214,33.4424348,"<Point><coordinates>-111.9314214,33.4424348</coordinates></Point>"
,3846105365,,,,,,-111.9630432,33.3491753,"<Point><coordinates>-111.9630432,33.3491753</coordinates></Point>"
,256190743,,,,,,-111.967383,33.3931667,"<Point><coordinates>-111.967383,33.3931667</coordinates></Point>"
,41625880,,,,,,-111.9332322,33.4451989,"<Point><coordinates>-111.9332322,33.4451989</coordinates></Point>"
,3846105367,,,,,,-111.9659241,33.3490112,"<Point><coordinates>-111.9659241,33.3490112</coordinates></Point>"
,41625883,,,,,,-111.9351023,33.4478511,"<Point><coordinates>-111.9351023,33.4478511</coordinates></Point>"
,41625884,,,,,,-111.935133,33.4494385,"<Point><coordinates>-111.935133,33.4494385</coordinates></Point>"
,42477853,,,,,,-111.9039511,33.3357059,"<Point><coordinates>-111.9039511,33.3357059</coordinates></Point>"
,41625886,,,,,,-111.9351958,33.451918,"<Point><coordinates>-111.9351958,33.451918</coordinates></Point>"
,41625887,,,,,,-111.9351958,33.4520689,"<Point><coordinates>-111.9351958,33.4520689</coordinates></Point>"
,41625888,,,,,,-111.9351841,33.4526677,"<Point><coordinates>-111.9351841,33.4526677</coordinates></Point>"
,41625889,,,,,,-111.9351672,33.4532804,"<Point><coordinates>-111.9351672,33.4532804</coordinates></Point>"
,41625890,,,,,,-111.9351454,33.4539839,"<Point><coordinates>-111.9351454,33.4539839</coordinates></Point>"
,41707807,,,,,,-111.9609687,33.4272948,"<Point><coordinates>-111.9609687,33.4272948</coordinates></Point>"
,41625892,,,,,,-111.9350814,33.456175,"<Point><coordinates>-111.9350814,33.456175</coordinates></Point>"
,41625893,,,,,,-111.9350601,33.4568972,"<Point><coordinates>-111.9350601,33.4568972</coordinates></Point>"
,41625894,,,,,,-111.9350438,33.45761,"<Point><coordinates>-111.9350438,33.45761</coordinates></Point>"
,42395937,,,,,,-111.9777257,33.3888633,"<Point><coordinates>-111.9777257,33.3888633</coordinates></Point>"
,41707812,,,,,,-111.9566868,33.4272911,"<Point><coordinates>-111.9566868,33.4272911</coordinates></Point>"
